comments,description,duration,event,film_date,languages,main_speaker,published_date,ratings,tags,title,views
134,"This talk paints the funny and touching story of a little boy who pursued a simple passion: to draw and write stories. With the help of a supporting cast of family and teachers, Jarrett J. Krosoczka tells how he grew up to create beloved children's books.",1128,TEDxHampshireCollege,1350000000,26,Jarrett J. Krosoczka,1357747468,"[{'id': 10, 'name': 'Inspiring', 'count': 663}, {'id': 1, 'name': 'Beautiful', 'count': 316}, {'id': 8, 'name': 'Informative', 'count': 25}, {'id': 22, 'name': 'Fascinating', 'count': 107}, {'id': 7, 'name': 'Funny', 'count': 251}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 3, 'name': 'Courageous', 'count': 95}, {'id': 9, 'name': 'Ingenious', 'count': 13}, {'id': 23, 'name': 'Jaw-dropping', 'count': 26}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 24, 'name': 'Persuasive', 'count': 21}, {'id': 21, 'name': 'Unconvincing', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]","['TEDx', 'art', 'books', 'children', 'design', 'storytelling', 'writing']",How a boy became an artist,879676
54,"A woman in sub-Saharan Africa is part of a cutting-edge HIV clinical trial -- but she can't afford a bus ticket to her health clinic, let alone the life-saving antiretrovirals she'll need. Boghuma Kabisen Titanji asks an important question: How can researchers looking for a cure make sure they're not taking advantage of the people most affected by the pandemic?",670,TEDxGoodenoughCollege,1336176000,26,Boghuma Kabisen Titanji,1357833607,"[{'id': 22, 'name': 'Fascinating', 'count': 31}, {'id': 8, 'name': 'Informative', 'count': 113}, {'id': 23, 'name': 'Jaw-dropping', 'count': 7}, {'id': 24, 'name': 'Persuasive', 'count': 81}, {'id': 3, 'name': 'Courageous', 'count': 47}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 10, 'name': 'Inspiring', 'count': 33}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 25, 'name': 'OK', 'count': 16}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 1, 'name': 'Beautiful', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 9, 'name': 'Ingenious', 'count': 0}]","['AIDS', 'TEDx', 'global issues', 'health care', 'medicine', 'pharmaceuticals']",Ethical riddles in HIV research,478878
366,"When is the last time you did absolutely nothing for 10 whole minutes? Not texting, talking or even thinking? Mindfulness expert Andy Puddicombe describes the transformative power of doing just that: Refreshing your mind for 10 minutes a day, simply by being mindful and experiencing the present moment. (No need for incense or sitting in uncomfortable positions.)",564,TEDSalon London Fall 2012,1353024000,39,Andy Puddicombe,1357919915,"[{'id': 24, 'name': 'Persuasive', 'count': 1228}, {'id': 25, 'name': 'OK', 'count': 384}, {'id': 10, 'name': 'Inspiring', 'count': 3410}, {'id': 23, 'name': 'Jaw-dropping', 'count': 73}, {'id': 8, 'name': 'Informative', 'count': 1404}, {'id': 7, 'name': 'Funny', 'count': 410}, {'id': 22, 'name': 'Fascinating', 'count': 829}, {'id': 1, 'name': 'Beautiful', 'count': 561}, {'id': 3, 'name': 'Courageous', 'count': 134}, {'id': 11, 'name': 'Longwinded', 'count': 79}, {'id': 9, 'name': 'Ingenious', 'count': 197}, {'id': 21, 'name': 'Unconvincing', 'count': 112}, {'id': 2, 'name': 'Confusing', 'count': 48}, {'id': 26, 'name': 'Obnoxious', 'count': 13}]","['Buddhism', 'body language', 'culture', 'happiness', 'health', 'meditation', 'mindfulness', 'productivity', 'success', 'work']",All it takes is 10 mindful minutes,8033595
127,"At Camp Diva, Angela Patton works to help young girls and their fathers stay connected and become part of each others' lives. But what about girls whose fathers can't be there -- because they're in jail? Patton tells the story of a very special father-daughter dance. ",528,TEDxWomen 2012,1354233600,33,Angela Patton,1358179151,"[{'id': 10, 'name': 'Inspiring', 'count': 383}, {'id': 1, 'name': 'Beautiful', 'count': 335}, {'id': 24, 'name': 'Persuasive', 'count': 62}, {'id': 3, 'name': 'Courageous', 'count': 140}, {'id': 9, 'name': 'Ingenious', 'count': 55}, {'id': 7, 'name': 'Funny', 'count': 26}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 8, 'name': 'Informative', 'count': 35}, {'id': 25, 'name': 'OK', 'count': 14}, {'id': 22, 'name': 'Fascinating', 'count': 50}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}, {'id': 21, 'name': 'Unconvincing', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 4}]","['TEDx', 'activism', 'children', 'dance', 'parenting', 'social change', 'women', 'youth']",A father-daughter dance ... in prison,815594
169,"We have personal computing -- why not personal biotech? That's the question biologist Ellen Jorgensen and her colleagues asked themselves before opening Genspace, a nonprofit DIY bio lab in Brooklyn devoted to citizen science, where amateurs can go and tinker with biotechnology. Far from being a sinister Frankenstein's lab (as some imagined it), Genspace offers a long list of fun, creative and practical uses for DIY bio.",608,TEDGlobal 2012,1340323200,26,Ellen Jorgensen,1358265675,"[{'id': 10, 'name': 'Inspiring', 'count': 220}, {'id': 24, 'name': 'Persuasive', 'count': 95}, {'id': 3, 'name': 'Courageous', 'count': 40}, {'id': 8, 'name': 'Informative', 'count': 179}, {'id': 9, 'name': 'Ingenious', 'count': 94}, {'id': 22, 'name': 'Fascinating', 'count': 163}, {'id': 25, 'name': 'OK', 'count': 43}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 23, 'name': 'Jaw-dropping', 'count': 18}, {'id': 21, 'name': 'Unconvincing', 'count': 25}, {'id': 7, 'name': 'Funny', 'count': 23}, {'id': 1, 'name': 'Beautiful', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 8}]","['Bioethics', 'DNA', 'art', 'biology', 'biotech', 'code', 'collaboration', 'community', 'crowdsourcing', 'engineering', 'entrepreneur', 'future', 'genetics', 'innovation', 'invention', 'journalism', 'media', 'microbiology', 'molecular biology', 'open-source', 'science', 'science and art', 'synthetic biology', 'technology']","Biohacking -- you can do it, too",1164723
846,"Cameron Russell admits she won “a genetic lottery”: she's tall, pretty and an underwear model. But don't judge her by her looks. In this fearless talk, she takes a wry look at the industry that had her looking highly seductive at barely 16 years old.",577,TEDxMidAtlantic,1351296000,43,Cameron Russell,1358352354,"[{'id': 11, 'name': 'Longwinded', 'count': 92}, {'id': 2, 'name': 'Confusing', 'count': 124}, {'id': 25, 'name': 'OK', 'count': 612}, {'id': 8, 'name': 'Informative', 'count': 986}, {'id': 3, 'name': 'Courageous', 'count': 2306}, {'id': 10, 'name': 'Inspiring', 'count': 1617}, {'id': 24, 'name': 'Persuasive', 'count': 497}, {'id': 1, 'name': 'Beautiful', 'count': 924}, {'id': 22, 'name': 'Fascinating', 'count': 632}, {'id': 23, 'name': 'Jaw-dropping', 'count': 119}, {'id': 7, 'name': 'Funny', 'count': 302}, {'id': 26, 'name': 'Obnoxious', 'count': 77}, {'id': 21, 'name': 'Unconvincing', 'count': 231}, {'id': 9, 'name': 'Ingenious', 'count': 101}]","['TEDx', 'beauty', 'culture', 'fashion', 'photography']","Looks aren't everything. Believe me, I'm a model.",19787465
93,"Our bodies get Vitamin D from the sun, but as dermatologist Richard Weller suggests, sunlight may confer another surprising benefit too. New research by his team shows that nitric oxide, a chemical transmitter stored in huge reserves in the skin, can be released by UV light, to great benefit for blood pressure and the cardiovascular system. What does it mean? Well, it might begin to explain why Scots get sick more than Australians ...",779,TEDxGlasgow,1330819200,25,Richard Weller,1358439521,"[{'id': 8, 'name': 'Informative', 'count': 287}, {'id': 21, 'name': 'Unconvincing', 'count': 5}, {'id': 10, 'name': 'Inspiring', 'count': 29}, {'id': 22, 'name': 'Fascinating', 'count': 133}, {'id': 24, 'name': 'Persuasive', 'count': 96}, {'id': 9, 'name': 'Ingenious', 'count': 39}, {'id': 7, 'name': 'Funny', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 23, 'name': 'Jaw-dropping', 'count': 18}, {'id': 1, 'name': 'Beautiful', 'count': 6}, {'id': 3, 'name': 'Courageous', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 2}]","['TEDx', 'biology', 'chemistry', 'disease', 'environment', 'health', 'health care', 'heart health', 'illness', 'medical research', 'medicine', 'molecular biology', 'physiology', 'science']",Could the sun be good for your heart?,1042284
659,"When Colin Stokes' 3-year-old son caught a glimpse of ""Star Wars,"" he was instantly obsessed. But what messages did he absorb from the sci-fi classic? Stokes asks for more movies that send positive messages to boys: that cooperation is heroic, and respecting women is as manly as defeating the villain.",773,TEDxBeaconStreet,1353110400,37,Colin Stokes,1358524874,"[{'id': 24, 'name': 'Persuasive', 'count': 820}, {'id': 10, 'name': 'Inspiring', 'count': 1308}, {'id': 8, 'name': 'Informative', 'count': 722}, {'id': 7, 'name': 'Funny', 'count': 205}, {'id': 1, 'name': 'Beautiful', 'count': 346}, {'id': 26, 'name': 'Obnoxious', 'count': 95}, {'id': 23, 'name': 'Jaw-dropping', 'count': 133}, {'id': 21, 'name': 'Unconvincing', 'count': 263}, {'id': 22, 'name': 'Fascinating', 'count': 352}, {'id': 3, 'name': 'Courageous', 'count': 360}, {'id': 25, 'name': 'OK', 'count': 207}, {'id': 9, 'name': 'Ingenious', 'count': 125}, {'id': 11, 'name': 'Longwinded', 'count': 88}, {'id': 2, 'name': 'Confusing', 'count': 74}]","['TEDx', 'culture', 'film', 'identity', 'men', 'movies', 'parenting']",How movies teach manhood,4146987
120,"Reporter Janine di Giovanni has been to the worst places on Earth to bring back stories from Bosnia, Sierra Leone and most recently Syria. She tells stories of human moments within large conflicts -- and explores that shocking transition when a familiar city street becomes a bombed-out battleground.",713,TEDxWomen 2012,1354320000,32,Janine di Giovanni,1358870640,"[{'id': 25, 'name': 'OK', 'count': 96}, {'id': 23, 'name': 'Jaw-dropping', 'count': 62}, {'id': 8, 'name': 'Informative', 'count': 158}, {'id': 10, 'name': 'Inspiring', 'count': 333}, {'id': 1, 'name': 'Beautiful', 'count': 173}, {'id': 24, 'name': 'Persuasive', 'count': 93}, {'id': 3, 'name': 'Courageous', 'count': 362}, {'id': 22, 'name': 'Fascinating', 'count': 104}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 9, 'name': 'Ingenious', 'count': 9}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 7, 'name': 'Funny', 'count': 8}]","['PTSD', 'Syria', 'TEDx', 'global issues', 'journalism', 'war']",What I saw in the war,939074
818,"How can you help kids get a good start? In this heartfelt and personal talk, Colin Powell, the former U.S. Secretary of State, asks parents, friends and relatives to support children, starting before they even get to primary school, through community and a strong sense of responsibility.",1066,TEDxMidAtlantic,1351209600,28,Colin Powell,1358957905,"[{'id': 7, 'name': 'Funny', 'count': 149}, {'id': 25, 'name': 'OK', 'count': 68}, {'id': 21, 'name': 'Unconvincing', 'count': 235}, {'id': 24, 'name': 'Persuasive', 'count': 219}, {'id': 10, 'name': 'Inspiring', 'count': 549}, {'id': 22, 'name': 'Fascinating', 'count': 103}, {'id': 8, 'name': 'Informative', 'count': 154}, {'id': 11, 'name': 'Longwinded', 'count': 39}, {'id': 1, 'name': 'Beautiful', 'count': 80}, {'id': 26, 'name': 'Obnoxious', 'count': 184}, {'id': 2, 'name': 'Confusing', 'count': 28}, {'id': 3, 'name': 'Courageous', 'count': 73}, {'id': 23, 'name': 'Jaw-dropping', 'count': 27}, {'id': 9, 'name': 'Ingenious', 'count': 18}]","['TEDx', 'children', 'culture', 'education', 'parenting', 'student', 'teaching', 'youth']",Kids need structure,1485801
73,"Laparoscopic surgery uses minimally invasive incisions -- which means less pain and shorter recovery times for patients. But Steven Schwaitzberg has run into two problems teaching these techniques to surgeons around the world: language and distance. He shares how a new technology, which combines videoconferencing and a real-time universal translator, could help.",701,TEDxBeaconStreet,1353110400,27,Steven Schwaitzberg,1359043416,"[{'id': 8, 'name': 'Informative', 'count': 81}, {'id': 24, 'name': 'Persuasive', 'count': 30}, {'id': 9, 'name': 'Ingenious', 'count': 30}, {'id': 26, 'name': 'Obnoxious', 'count': 15}, {'id': 22, 'name': 'Fascinating', 'count': 23}, {'id': 25, 'name': 'OK', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 35}, {'id': 21, 'name': 'Unconvincing', 'count': 28}, {'id': 10, 'name': 'Inspiring', 'count': 25}, {'id': 3, 'name': 'Courageous', 'count': 15}, {'id': 1, 'name': 'Beautiful', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 7, 'name': 'Funny', 'count': 1}, {'id': 23, 'name': 'Jaw-dropping', 'count': 1}]","['Surgery', 'TEDx', 'health care', 'medicine', 'technology']",A universal translator for surgeons,497489
800,"Leslie Morgan Steiner was in ""crazy love"" -- that is, madly in love with a man who routinely abused her and threatened her life. Steiner tells the story of her relationship, correcting misconceptions many people hold about victims of domestic violence, and explaining how we can all help break the silence. ",959,TEDxRainier,1352505600,40,Leslie Morgan Steiner,1359129960,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 307}, {'id': 10, 'name': 'Inspiring', 'count': 1055}, {'id': 22, 'name': 'Fascinating', 'count': 231}, {'id': 3, 'name': 'Courageous', 'count': 1560}, {'id': 24, 'name': 'Persuasive', 'count': 335}, {'id': 8, 'name': 'Informative', 'count': 766}, {'id': 26, 'name': 'Obnoxious', 'count': 13}, {'id': 25, 'name': 'OK', 'count': 57}, {'id': 21, 'name': 'Unconvincing', 'count': 39}, {'id': 1, 'name': 'Beautiful', 'count': 140}, {'id': 2, 'name': 'Confusing', 'count': 16}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 9, 'name': 'Ingenious', 'count': 5}, {'id': 7, 'name': 'Funny', 'count': 13}]","['culture', 'global issues', 'love', 'relationships', 'violence', 'women']",Why domestic violence victims don't leave,3846779
144,Plenty of people need jobs with very flexible hours -- but it's difficult for those people to connect with the employers who need them. Wingham Rowan is working on that. He explains how the same technology that powers modern financial markets can help employers book workers for slivers of time.,740,TEDSalon London Fall 2012,1352332800,24,Wingham Rowan,1359389640,"[{'id': 8, 'name': 'Informative', 'count': 142}, {'id': 22, 'name': 'Fascinating', 'count': 74}, {'id': 9, 'name': 'Ingenious', 'count': 120}, {'id': 10, 'name': 'Inspiring', 'count': 85}, {'id': 23, 'name': 'Jaw-dropping', 'count': 23}, {'id': 25, 'name': 'OK', 'count': 34}, {'id': 11, 'name': 'Longwinded', 'count': 32}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 48}, {'id': 2, 'name': 'Confusing', 'count': 25}, {'id': 24, 'name': 'Persuasive', 'count': 114}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 7, 'name': 'Funny', 'count': 4}, {'id': 1, 'name': 'Beautiful', 'count': 2}]","['business', 'global issues', 'technology', 'work']",A new kind of job market,1058852
143,"Coding isn't just for computer whizzes, says Mitch Resnick of MIT Media Lab -- it's for everyone. In a fun, demo-filled talk Resnick outlines the benefits of teaching kids to code, so they can do more than just use new tech toys but also create them.",1008,TEDxBeaconStreet,1353110400,28,Mitch Resnick,1359475302,"[{'id': 10, 'name': 'Inspiring', 'count': 560}, {'id': 9, 'name': 'Ingenious', 'count': 122}, {'id': 8, 'name': 'Informative', 'count': 243}, {'id': 24, 'name': 'Persuasive', 'count': 151}, {'id': 7, 'name': 'Funny', 'count': 72}, {'id': 22, 'name': 'Fascinating', 'count': 113}, {'id': 25, 'name': 'OK', 'count': 67}, {'id': 11, 'name': 'Longwinded', 'count': 34}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 23, 'name': 'Jaw-dropping', 'count': 25}, {'id': 1, 'name': 'Beautiful', 'count': 41}, {'id': 21, 'name': 'Unconvincing', 'count': 18}, {'id': 3, 'name': 'Courageous', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 13}]","['Internet', 'TEDx', 'children', 'code', 'computers', 'education', 'parenting', 'technology', 'youth']",Let's teach kids to code,1725064
411,"iO Tillett Wright has photographed 2,000 people who consider themselves somewhere on the LGBTQ spectrum -- and asked many of them: Can you assign a percentage to how gay or straight you are? Most people, it turns out, consider themselves to exist in the gray areas of sexuality, not 100% gay or straight. Which presents a real problem when it comes to discrimination: Where do you draw the line?",1098,TEDxWomen 2012,1354320000,34,iO Tillett Wright,1359562882,"[{'id': 3, 'name': 'Courageous', 'count': 791}, {'id': 10, 'name': 'Inspiring', 'count': 1109}, {'id': 1, 'name': 'Beautiful', 'count': 795}, {'id': 24, 'name': 'Persuasive', 'count': 335}, {'id': 9, 'name': 'Ingenious', 'count': 116}, {'id': 23, 'name': 'Jaw-dropping', 'count': 102}, {'id': 8, 'name': 'Informative', 'count': 270}, {'id': 11, 'name': 'Longwinded', 'count': 28}, {'id': 22, 'name': 'Fascinating', 'count': 275}, {'id': 21, 'name': 'Unconvincing', 'count': 45}, {'id': 26, 'name': 'Obnoxious', 'count': 22}, {'id': 25, 'name': 'OK', 'count': 37}, {'id': 7, 'name': 'Funny', 'count': 51}, {'id': 2, 'name': 'Confusing', 'count': 8}]","['Gender equality', 'Gender spectrum', 'LGBT', 'TEDx', 'Transgender', 'United States', 'gender', 'identity', 'inequality', 'photography', 'relationships']",Fifty shades of gay,2679698
